code_insee_com,nom_com,niveau_vie_median_2021,nb_logements_2022,Pourcentage_appartements_2022,pourcentage_locataires_dans_résidence_principale_2022,evolution_annuelle_moy_de_la_population_entre_2017_et_ 2023_en_pourcentage,population_municipale_2023,Taux_activite_tranche_15-64_en_2022
63111,Clémensat,23700,78,3.8,22.8,0.56,122,76.9
63112,Clerlande,26340,271,1.8,13,2.05,637,84.2
63113,Clermont-Ferrand,20430,93394,82.3,65.9,0.28,146351,67.8
63114,Collanges,21730,97,0,5.6,-0.11,157,82.3
63115,Combrailles,19650,137,3.6,5.3,-0.46,212,80.3
63116,Combronde,23140,1165,13.6,26.1,-0.52,2138,79.2
63117,Compains,21970,169,6.4,13.8,-0.13,125,78.4
63118,Condat-en-Combraille,18590,348,3.8,13.3,-0.36,413,82.7
63119,Condat-lès-Montboissier,19480,215,2.8,10,0.15,228,77.5
63120,Corent,26450,375,2.7,9.6,1.13,799,84.4
63121,Coudes,22930,639,13.4,23.5,-0.32,1225,80.7
63122,Courgoul,N/A - secret statistique,63,4.7,28.1,-1.04,62,88.6
63123,Cournols,24360,120,0,12.5,-0.84,230,80.6
63124,Cournon-d'Auvergne,23720,10195,37.5,34.4,-0.08,19951,75.3
63125,Courpière,20580,2601,24.6,33.3,0.47,4166,73.6
63126,Le Crest,29130,631,3.2,10.1,0.43,1300,79.6
63128,Crevant-Laveine,21730,470,0.9,14.1,0,967,76.8
63129,Cros,20900,205,3.9,15.7,-0.38,171,74.8
63130,La Crouzille,19090,206,2.9,9.2,0,262,81.4
63131,Culhat,23390,513,1.4,13.9,0.75,1182,78.5
63132,Cunlhat,19640,954,10.5,33.6,0.55,1290,68.9
63134,Dauzat-sur-Vodable,N/A - secret statistique,58,0,0,-2.2,70,84.1
63135,Davayat,25400,295,3,16.3,1.47,666,81.1
63136,Domaize,21780,293,1,12,-0.13,386,74.3
63137,Doranges,18450,246,2.8,9.9,1.9,178,64.6
63138,Dorat,23080,360,3.2,12.5,0.33,719,79
63139,Dore-l'Église,20600,583,3.1,10.6,0.57,656,76
63140,Durmignat,20530,173,2.4,8.6,0.72,214,70
63141,Durtol,27850,972,19.8,25.2,-0.85,1914,77.6
63142,Échandelys,19360,264,1.2,6.9,-0.66,248,69.8
63143,Effiat,23700,483,3.8,11.7,0.07,1124,79.6
63144,Égliseneuve-d'Entraigues,20210,495,10.9,16.3,-1.17,328,80.3
63145,Égliseneuve-des-Liards,19130,108,0,9.2,1.57,157,74.5
63146,Égliseneuve-près-Billom,25290,460,2.1,10.4,2.69,937,81.4
63147,Églisolles,20210,319,0.6,3.7,2.8,308,69.8
63148,Ennezat,24860,1148,14.3,25,1.7,2748,78.1
63149,Entraigues,24630,328,0.3,7.5,1.76,734,81.4
63150,Enval,26740,710,5.9,15.5,1.2,1596,76.6
63151,Escoutoux,23510,717,0.6,5.6,0.26,1369,78.8
63152,Espinasse,19940,301,5,15.1,-1.17,274,69.9
63153,Espinchal,N/A - secret statistique,130,6.9,24.4,-5.94,72,73.8
63154,Espirat,24230,197,3,15.9,0.32,416,80.7
63155,Estandeuil,21810,270,0.4,7.2,2.1,512,78.3
63156,Esteil,N/A - secret statistique,55,3.6,3.1,-2.54,54,68.7
63157,Fayet-le-Château,22870,257,1.6,10.4,1.09,381,78.8
63158,Fayet-Ronaye,21340,202,0.5,5.8,1.51,116,64.4
63159,Fernoël,19650,116,7,15.5,0.75,137,69.5
63160,Aulhat-Flat,24590,474,3.3,12.3,0.59,944,78.9
63161,La Forie,21300,215,9.8,13.5,-0.21,317,77.5
63162,Fournols,19680,431,3.5,21.4,-0.21,313,66.2
63163,Gelles,20350,587,6.3,18.7,-0.98,921,77.9
63164,Gerzat,22270,5032,39.7,37.5,-0.05,10335,74.5
63165,Giat,19970,647,10.9,20.3,-0.62,786,71.5
63166,Gignat,24190,158,0,7.5,1.22,257,79
63167,Gimeaux,24760,209,4.7,17.9,-0.76,383,78
63168,Glaine-Montaigut,23440,302,0.6,8.4,0.97,606,81
63169,La Godivelle,N/A - secret statistique,50,0,11.1,5.22,19,92.3
63170,La Goutelle,22040,383,5.1,13.5,-0.46,609,78.7
63171,Gouttières,20960,285,2.1,6.8,-2.27,298,75.9
63172,Grandeyrolles,N/A - secret statistique,45,4.4,13.8,0.62,55,75.9
63173,Grandrif,20690,274,1.5,9.3,1.13,199,63.3
63174,Grandval,21050,118,2.5,5.1,0.98,123,65.2
63175,Herment,20810,212,13.8,28.1,2.07,277,82
63176,Heume-l'Église,21750,74,4.1,7.3,1.23,113,78.3
63177,Isserteaux,21820,300,1,15.7,0.08,416,77.4
63178,Issoire,21810,9029,52.3,50.3,0.33,15115,76.7
63179,Job,23300,742,5.3,14.4,-0.03,1016,75.9
63180,Joze,24580,581,3.9,16.1,1.2,1183,80.4
63181,Jozerand,23960,298,8.6,13.8,-0.03,553,78.9
63182,Jumeaux,19470,493,9.4,24.8,-2.1,559,74.6
63183,Labessette,N/A - secret statistique,112,1.1,19.2,-1.11,58,79.2
63184,Lachaux,20650,286,0.3,11.2,-0.42,273,75.3
63185,Lamontgie,21050,381,5.2,17.6,-0.15,643,81.2
63186,Landogne,20620,164,5.5,9.3,-0.71,228,70.6
63187,Lapeyrouse,19150,366,2.5,10.6,-0.93,521,77.1
63188,Laps,25630,288,5.3,13.4,0.2,601,81.4
63189,Laqueuille,20120,274,10.2,25.8,-0.83,351,82.9
63190,Larodde,18020,309,3.6,8,1.86,296,73.6
63191,Lastic,16770,109,3.6,15,-1.76,98,81.5
63192,La Tour-d'Auvergne,20540,645,15.8,21.3,0,640,77.6
63193,Lempdes,23620,4307,29,38.1,0.59,8709,73.5
63194,Lempty,23480,189,1.2,11.1,1.17,417,83.6
63195,Lezoux,22650,2984,17.1,29.5,0.99,6528,78.4
63196,Limons,20900,380,1.5,9,-0.74,721,80.2
63197,Lisseuil,N/A - secret statistique,77,0,10.2,-2.16,107,80.6
63198,Loubeyrat,25440,680,4,9,1.15,1437,82.5
63199,Ludesse,24310,273,2.2,15.4,-0.07,487,86.6
63200,Lussat,25170,446,4.1,12,0.57,949,82.1
63201,Luzillat,22320,552,2.7,9.3,0.47,1163,78.7
63202,Madriat,20070,83,2.4,20.6,3.76,136,82.4
63203,Malauzat,27450,522,3.3,8.1,0.22,1160,77.7
63204,Malintrat,24780,520,4.9,16,0.28,1151,80.9
63205,Manglieu,22340,274,1.8,11.2,-0.04,467,79.7
63206,Manzat,21880,803,12.5,20.5,0.66,1426,79.7
63207,Marat,22690,686,2.5,10.1,-0.31,801,75.4
63208,Marcillat,23620,209,1.4,9.1,3.04,340,75.5
63209,Mareugheol,23250,142,1.5,10.3,1.38,215,74
63210,Maringues,21360,1468,15.5,27.7,-0.07,3141,71.2
63211,Marsac-en-Livradois,21150,1036,7.5,15.2,-0.9,1381,75.9
63212,Marsat,31560,662,3.7,10.2,0.79,1426,77.9
63213,Les Martres-d'Artière,25490,944,4.7,14.8,0.73,2252,81.4
63214,Les Martres-de-Veyre,24550,2037,19.1,26.1,-0.64,3826,76.5
63215,Martres-sur-Morge,24230,336,4.6,16.1,2.08,758,83.3
63216,Mauzun,22510,88,3.2,15.4,3.33,140,78.1
63218,Mayres,20580,207,2.9,8.2,-0.25,197,73.8
63219,Mazaye,23570,385,1.6,7.8,-0.09,719,77.3
63220,Mazoires,17630,115,1.7,2.4,-0.17,97,75.9
63221,Medeyrolles,23320,146,1.4,9.4,-0.72,113,66.7
63222,Meilhaud,20880,227,6.2,24,0.37,507,75.3
63223,Menat,20210,439,4.3,17.4,0,547,74.4
63224,Ménétrol,25140,754,8.6,18.6,0.05,1640,77.9
63225,Messeix,21160,924,6.1,14.1,-0.76,998,71.8
63226,Mur-sur-Allier,26900,1619,5.9,13,-1.53,3111,79.2
63227,Mirefleurs,26230,1105,4.2,13,-0.44,2373,81.1
63228,Miremont,22180,378,15.1,12.8,0.11,300,79.8
63229,Moissat,24410,598,0.8,9.7,0.38,1253,84.5
63230,Le Monestier,22680,219,3.7,8.8,2.39,242,76.5
63231,La Monnerie-le-Montel,18510,1039,18.1,26.2,-0.74,1647,66.7
63232,Mons,22400,266,0.8,16.2,1.2,578,81.8
63233,Montaigut-en-Combraille,19770,701,16.4,30.4,-0.25,972,67.5
63234,Montaigut-le-Blanc,22620,541,5.4,17.2,1.18,927,79.3
63235,Montcel,24970,251,0.8,9.2,1.47,550,81.4
63236,Mont-Dore,21740,3170,76.7,37.5,-1.56,1163,81
63237,Montel-de-Gelat,20730,359,5.1,13.9,-1.26,406,71.9
63238,Montfermy,23550,136,0.6,10.4,-0.22,225,81.2
63239,Montmorin,23580,396,1.2,8.1,0.21,731,75.7
63240,Montpensier,26110,211,0,4.7,0.66,465,82
63241,Montpeyroux,27310,219,11.3,20.6,-0.25,330,79.8
63242,Moriat,21350,213,3.3,14,1.15,392,82.6
63243,Moureuille,22600,247,2.3,13.4,0.36,371,69.7
63244,Chambaron sur Morge,25870,727,6.7,13.1,0.16,1766,75.7
63245,Mozac,26150,1821,10.7,20.7,0.34,3957,76.8
63246,Murat-le-Quaire,22630,603,30.4,19.5,0.42,484,80.2
63247,Murol,22420,805,33.4,20.6,2.25,672,80.5
63248,Nébouzat,24950,484,6.6,16,0.61,867,81.5
63249,Néronde-sur-Dore,22960,251,0.8,3.7,-1.03,483,74.8
63250,Neschers,22700,431,4.5,11.3,1.43,908,74.3
63251,Neuf-Église,23100,250,0.8,10.8,2.22,332,78.3
63252,Neuville,23590,227,0,8.2,-0.4,373,75.4
63253,Noalhat,23530,114,2.6,13.4,-1.33,228,80.6
63254,Nohanent,27570,1058,9.9,19.6,-0.17,2203,74.6
63255,Nonette-Orsonnette,23200,351,1.7,11.7,1.4,625,69.5
63256,Novacelles,16790,161,0.6,7.7,1.12,155,79.6
63257,Olby,22870,436,4.5,11.6,1.26,857,77.8
63258,Olliergues,20480,629,9.5,17.6,-0.36,736,75.9
63259,Olloix,25070,214,4.4,5.1,0.83,331,82.9
63260,Olmet,19410,204,1,10.8,2.56,192,74.8
63261,Orbeil,25530,408,3.2,11,0.82,883,82
63262,Orcet,26710,1376,4.1,14.7,1.38,2897,80.6
63263,Orcines,29370,1784,11.3,15.5,1.06,3609,79.3
63264,Orcival,20360,198,18.7,23.1,-0.21,240,77.2
63265,Orléat,25960,1030,1.4,9.3,0.65,2242,78.2
63267,Palladuc,22170,341,1.5,9.5,-1,517,79.1
63268,Pardines,24240,141,2.2,3.9,1.33,302,81.8
63269,Parent,25120,497,14.9,12.4,0.38,879,80.9
63270,Parentignat,24970,264,3.1,9.2,-1.42,480,76.8
63271,Paslières,22420,797,2.7,7.8,-0.24,1491,77.4
63272,Pérignat-lès-Sarliève,28530,1561,19.3,25.8,1.16,2872,77.6
63273,Pérignat-sur-Allier,27000,692,5.1,10,-0.03,1506,74.4
63274,Perpezat,20960,278,5.8,11.2,-0.47,420,78
63275,Perrier,24130,484,5.2,17.6,0.68,925,79.6
63276,Peschadoires,22840,1178,14.8,26.3,-0.22,2104,77.9
63277,Peslières,N/A - secret statistique,58,0,0,-2.7,56,78.8
63278,Pessat-Villeneuve,28060,311,2.9,13.5,1.86,745,82.5
63279,Picherande,20390,535,14.4,9.3,-1.14,324,82.3
63280,Pignols,24480,167,2.2,11.9,-0.05,337,82.2
63281,Pionsat,20330,674,7.3,29.4,-0.7,1042,68.2
63282,Plauzat,25390,775,6,13.5,-0.26,1641,83.3
63283,Pontaumur,21380,441,18.2,30.4,0.64,670,67.9
63284,Pont-du-Château,24120,5763,20.5,31.8,1.37,12412,79.9
63285,Pontgibaud,20070,475,27.6,41.6,-0.93,715,76
63286,Pouzol,20480,201,2,21,-0.12,274,78.2
63287,Les Pradeaux,22220,191,14.5,26.4,0.68,351,80.1
63288,Prompsat,26240,253,2.5,13.5,1.6,472,80.8
63289,Prondines,20330,199,2.5,4.5,0.75,272,78.3
63290,Pulvérières,22750,228,3.3,17.3,0.53,419,76.6
63291,Puy-Guillaume,21520,1548,20.3,32.8,-0.75,2630,75
63292,Puy-Saint-Gulmier,17240,106,3.6,7.2,-2.69,135,76.6
63293,Le Quartier,19080,230,0.9,6.1,0.84,225,64.9
63294,Queuille,19120,165,3.2,23.8,0.48,284,80.4
63295,Randan,21250,807,9.9,22.2,0.48,1619,73.2
63296,Ravel,24140,397,3.6,13.2,0.27,739,82.6
63297,Reignat,23810,176,3.5,13.2,-0.3,382,82.6
63298,La Renaudie,18930,172,1.7,8.1,1.18,132,72.4
63299,Rentières,17560,103,0,12.7,-1.06,106,73.6
63300,Riom,23090,10655,51.2,47,-0.32,18820,72.8
63301,Ris,20000,452,1.5,12.5,-1.05,718,73.4
63302,La Roche-Blanche,28510,1521,10.1,15.1,-0.55,3311,77.2
63303,Roche-Charles-la-Mayrand,N/A - secret statistique,38,5.5,10.5,-0.42,39,90.3
63304,Roche-d'Agoux,N/A - secret statistique,87,2.4,13.5,0.78,110,79.7
63305,Rochefort-Montagne,21700,507,18.2,30.9,-0.29,844,75.6
63306,La Roche-Noire,28530,299,2.1,7.2,0.35,631,76.8
63307,Romagnat,25430,4100,28.2,31.5,0.4,7894,78
63308,Royat,27950,3251,62.9,38.9,-0.63,4479,73.4
63309,Saillant,21470,318,3.2,10.6,1.5,315,75.5
63310,Sainte-Agathe,19300,139,5.1,12.6,-0.85,171,75.8
63311,Saint-Agoulin,23950,167,4.8,13,-1.24,310,86.3
63312,Saint-Alyre-d'Arlanc,19730,263,5,5.3,-4.13,132,67.1
63313,Saint-Alyre-ès-Montagne,15330,154,3.6,9.2,-3.46,102,85.1
63314,Saint-Amant-Roche-Savine,18420,455,5.7,14.3,0.84,534,71.7
63315,Saint-Amant-Tallende,26290,936,20.2,27.9,1.14,1866,84
63317,Saint-André-le-Coq,23480,263,1.2,11.7,1.58,578,83
63318,Saint-Angel,22670,286,3.2,17.4,1.5,467,81
63319,Saint-Anthème,21060,1056,5.1,20.4,0.43,716,77.3
63320,Saint-Avit,19360,207,6.8,17.6,-1.94,208,78.4
63321,Saint-Babel,23060,492,2.5,16.7,0.07,948,82.8
63322,Saint-Beauzire,25820,995,6.2,13.1,0.23,2210,79
63323,Saint-Bonnet-le-Bourg,19290,201,1.7,7.3,2.22,186,63.4
63324,Saint-Bonnet-le-Chastel,20150,330,3.6,17.6,0.24,211,75.4
63325,Saint-Bonnet-lès-Allier,23850,184,3.9,11,-0.72,409,78
63326,Saint-Bonnet-près-Orcival,23000,319,6,9.2,2.69,571,78.8
63327,Saint-Bonnet-près-Riom,26260,980,4.5,15.9,-0.03,2110,76.8
63328,Sainte-Catherine,N/A - secret statistique,73,2.7,6.5,1.54,57,73.3
63329,Sainte-Christine,23120,105,5.6,10.5,-0.54,122,78
63331,Saint-Clément-de-Valorgue,21860,244,0.8,8.6,0.57,239,77.8
63332,Saint-Clément-de-Régnat,23920,251,1.6,4.6,-1.27,516,83.4
63333,Saint-Denis-Combarnazat,23290,119,0.8,3.8,1.79,248,86.7
63334,Saint-Dier-d'Auvergne,20820,421,8.2,14,1.15,556,76.6
63335,Saint-Diéry,22180,415,1.9,14.6,1.55,546,83.5
63336,Saint-Donat,17150,286,4.2,8.7,-0.66,198,75.8
63337,Saint-Éloy-la-Glacière,N/A - secret statistique,78,0,6.1,1.98,63,71.4
63338,Saint-Éloy-les-Mines,19310,2448,32.8,40.1,-1.06,3480,64.9
63339,Saint-Étienne-des-Champs,17340,96,4.1,0,-2.1,125,76.7
63340,Saint-Étienne-sur-Usson,21970,278,2.1,7.3,-0.49,268,72.8
63341,Saint-Ferréol-des-Côtes,23730,373,1.9,10.2,0.12,548,73.2
63342,Saint-Floret,21860,179,6.7,14.9,-0.54,243,82.2
63343,Saint-Flour-l'Étang,21990,177,1.2,11.4,-1.02,268,75
63344,Saint-Gal-sur-Sioule,20330,164,0.6,9,1.54,148,81.3
63345,Saint-Genès-Champanelle,27550,1837,3.2,13.3,1.99,4066,81.5
63346,Saint-Genès-Champespe,19910,267,1.9,8.2,-1.5,200,77.7
63347,Saint-Genès-du-Retz,25200,243,0.5,10.9,-0.42,471,71.8
63348,Saint-Genès-la-Tourette,21460,191,2.5,9.8,1.34,195,77.3
63349,Saint-Georges-de-Mons,20980,1167,9.4,27.8,0.78,2048,78.2
63350,Saint-Georges-sur-Allier,25170,607,2.5,10.8,1.85,1395,83.1
63351,Saint-Germain-près-Herment,N/A - secret statistique,61,4.7,3,-5.45,60,74.4
63352,Saint-Germain-Lembron,21800,1064,16.5,27.7,0.42,2031,72
63353,Saint-Germain-l'Herm,21160,478,4.2,16.5,-0.17,482,69.1
63354,Saint-Gervais-d'Auvergne,20120,967,17.2,27.9,-1.93,1192,71.7
63355,Saint-Gervais-sous-Meymont,19590,254,8.8,16.2,-1.62,213,65.2
63356,Saint-Gervazy,21800,186,0.5,8.1,0.55,340,68.2
63357,Saint-Hérent,17890,84,0,2.2,-0.44,111,89.5
63358,Saint-Hilaire-la-Croix,22960,221,1.4,12.8,1.21,374,85.5
63359,Saint-Hilaire-les-Monges,N/A - secret statistique,65,1.6,12.2,-1.52,83,83.3
63360,Saint-Hilaire,18290,172,1.1,10.8,-1.84,144,59.1
63362,Saint-Ignat,23780,456,2,12.6,0.24,916,80.6
63363,Saint-Jacques-d'Ambur,20610,247,4.6,11.6,1.12,295,78.6
63364,Saint-Jean-d'Heurs,23940,247,0.4,8.2,1.08,703,68.7
63365,Saint-Jean-des-Ollières,22160,368,1.7,10.4,0.29,459,79.3
63366,Saint-Jean-en-Val,23220,213,0.9,6.2,0.09,356,80.9
63367,Saint-Jean-Saint-Gervais,21380,113,0,1.7,0.27,126,67.2
63368,Saint-Julien-de-Coppel,23710,655,3.6,13.6,0.07,1281,82.1
63369,Saint-Julien-la-Geneste,21270,110,9.1,10,-0.56,117,85.2
63370,Saint-Julien-Puy-Lavèze,21670,254,15.1,16.5,0.05,360,80.2
63371,Saint-Just,21690,198,1,9.3,-1.43,144,73.3
63372,Saint-Laure,25060,291,3.5,11.5,1.55,716,86.2
63373,Saint-Maigner,21980,142,0,9.9,-2.62,162,81.1
63374,Saint-Martin-des-Olmes,21930,278,2.9,11.6,1.46,313,87.8
63375,Saint-Martin-des-Plains,20490,94,8.5,16.7,2.33,178,84
63376,Saint-Martin-d'Ollières,18500,177,2.8,8.6,-0.11,149,76.6
63377,Saint-Maurice-près-Pionsat,17390,367,2.7,10.6,-0.59,358,70.2
63378,Saint-Maurice,24960,468,1.7,12.7,1.81,968,81.5
63379,Saint-Myon,23580,276,3,11.5,1.93,544,79.3
63380,Saint-Nectaire,20520,712,22.2,18.8,1.74,822,82.6
63381,Saint-Ours,23620,875,5.1,13.6,0.38,1708,79.7
63382,Saint-Pardoux,23040,254,4.3,13.4,0.97,428,78.5
63383,Saint-Pierre-Colamine,21560,213,3.7,18.1,-0.13,247,87.4
63384,Saint-Pierre-la-Bourlhonne,20250,222,3.6,10.1,1.02,136,80
63385,Saint-Pierre-le-Chastel,23130,298,3.1,8.6,0.61,450,82.8
63386,Saint-Pierre-Roche,23000,344,7.1,18,1.26,499,79.4
63387,Saint-Priest-Bramefant,22580,424,0.7,8,0.12,871,78.4
63388,Saint-Priest-des-Champs,20100,484,2.8,14.8,0.79,736,67.1
63389,Saint-Quentin-sur-Sauxillanges,21450,86,2.3,22.2,-0.45,109,90.9
63390,Saint-Quintin-sur-Sioule,23500,251,0.8,5.5,0.26,387,83.6
63391,Saint-Rémy-de-Blot,19110,174,2.3,12.4,1.47,251,80.3
63392,Saint-Rémy-de-Chargnat,22380,314,1.6,16.8,1.65,631,86.5
63393,Saint-Rémy-sur-Durolle,21200,1130,16.1,24.1,0.05,1746,75
63394,Saint-Romain,23520,273,2.3,5.8,-1.22,197,68.9
63395,Saint-Sandoux,25120,448,2.5,11.3,0.64,992,71.5
63396,Saint-Saturnin,27330,622,4.8,20.3,-0.11,1164,79
63397,Saint-Sauves-d'Auvergne,21780,850,10.6,21.4,-0.09,1127,80.7
63398,Saint-Sauveur-la-Sagne,N/A - secret statistique,123,9.8,8.2,-2.42,82,48.8
63399,Saint-Sulpice,N/A - secret statistique,76,2.6,18.2,-0.39,85,77.1
63400,Saint-Sylvestre-Pragoulin,22360,587,2.1,9.3,-0.34,1063,75.9
63401,Saint-Victor-la-Rivière,22170,267,12.4,8.9,-0.55,239,82.9
63402,Saint-Victor-Montvianeix,20870,279,0,11.2,0.98,264,78.7
63403,Saint-Vincent,24410,232,2.3,9.1,0.24,417,76.5
63404,Saint-Yvoine,25540,302,1.7,10.4,-1.21,553,80.6
63405,Sallèdes,23130,329,1.6,11.1,-0.81,560,79
63406,Sardon,25930,154,1.3,8.5,-0.59,303,75.6
63407,Saulzet-le-Froid,22840,210,3.3,18.2,0.72,284,88.4
63408,Sauret-Besserve,21260,154,4.5,7.4,-0.1,163,72.7
63409,Saurier,20580,204,1,13,-1.61,245,79.1
63410,Sauvagnat,18530,121,1.7,11.1,1.73,143,84.3
63411,Sauvagnat-Sainte-Marthe,23320,268,8.6,19.1,-0.74,460,84.4
63412,Sauvessanges,21620,473,3.8,11.8,0.13,531,80.1
63413,La Sauvetat,25760,393,2.6,14.6,0.39,737,82.5
63414,Sauviat,22590,304,1.6,7.9,1.37,588,81.1
63415,Sauxillanges,20890,747,15.7,23.8,0.79,1316,78.6
63416,Savennes,19820,131,3.1,8.2,0.35,96,75.9
63417,Sayat,27580,1229,5.5,14.4,1.27,2529,78.8
63418,Sermentizon,22540,358,1.2,14.6,0.82,605,82.6
63419,Servant,20280,452,5,13.9,0.83,558,75.8
63420,Seychalles,23930,346,1.4,14.6,0,785,84
63421,Singles,19910,224,4.5,15.4,0.4,171,74.2
63422,Solignat,23070,237,2.6,12.5,0.43,510,79.5
63423,Sugères,21960,414,1.6,9.5,1.15,648,79
63424,Surat,24980,281,1.4,10.5,1.25,611,79.4
63425,Tallende,28330,725,2.6,9.8,1.05,1619,81.6
63426,Tauves,20580,586,13.5,19.2,-2.17,684,81.8
63427,Teilhède,25160,273,0,8.5,2.69,536,84
63428,Teilhet,20130,211,1.4,7.5,-0.17,286,75.4
63429,Ternant-les-Eaux,N/A - secret statistique,36,2.3,11.5,8.09,59,66.7
63430,Thiers,19300,7468,42.3,41.5,-0.3,11637,69.6
63431,Thiolières,20290,123,4.1,12.3,0.31,164,77.8
63432,Thuret,24730,417,1.2,12.2,-0.18,911,79.7
63433,Tortebesse,N/A - secret statistique,54,5.5,2.9,2.5,80,76.5
63434,Tours-sur-Meymont,19220,456,4.4,17,0.82,542,75.9
63435,Tourzel-Ronzières,21450,151,4.7,15.6,-3.39,200,78
63436,Tralaigues,N/A - secret statistique,52,20.3,30,0.42,80,77.8
63437,Trémouille-Saint-Loup,15620,139,8.3,12.7,-0.81,140,88.2
63438,Trézioux,21810,306,1.3,11.7,0.89,502,81.6
63439,Usson,23540,183,2.7,11.7,0,286,82.5
63440,Valbeleix,19110,128,3.9,16.1,2.7,149,84.7
63441,Valcivières,18020,368,1.9,10.2,1.39,227,77.3
63442,Valz-sous-Châteauneuf,N/A - secret statistique,56,0,8,0.32,52,79.3
63443,Varennes-sur-Morge,27060,198,4.2,7.7,1.01,429,81.7
63444,Varennes-sur-Usson,23430,135,3,10.3,1.79,317,83
63445,Vassel,23630,150,5.3,21.3,0.34,295,83.4
63446,Vensat,24770,280,2.3,9.7,2.01,569,83.7
63447,Vergheas,N/A - secret statistique,86,2.3,9.5,0.79,65,64.7
63448,Le Vernet-Chaméane,19890,755,7,15.1,-0.69,775,70.9
63449,Le Vernet-Sainte-Marguerite,22130,220,1.8,4.8,1.56,327,84.6
63450,Verneugheol,18200,234,0.9,15,-1.14,225,80.3
63451,Vernines,23030,270,6.5,11.5,0.39,430,85
63452,Verrières,N/A - secret statistique,51,8.2,14.3,0.69,74,71.4
63453,Vertaizon,23210,1511,11.3,17.7,1.7,3527,76.2
63454,Vertolaye,22310,399,12.8,26.1,0.82,562,74.5
63455,Veyre-Monton,28890,1740,9,13,0.83,3721,79.2
63456,Vichel,25040,166,2.6,8.9,-1.22,327,83.3
63457,Vic-le-Comte,24600,2771,15.4,24.4,0.63,5396,78.2
63458,Villeneuve,20640,111,0,14.3,-2.89,135,83.5
63459,Villeneuve-les-Cerfs,23200,230,0.8,5.7,-0.57,514,72
63460,Villossanges,18890,249,4.5,14.5,0.47,359,73.4
63461,Vinzelles,22490,190,1,3.1,1.02,373,78.3
63462,Virlet,20070,221,1.4,8.4,-0.12,270,73.6
63463,Viscomtat,22190,395,3.3,14.7,-0.93,501,74.5
63464,Vitrac,21890,212,6.1,14.5,-0.63,336,82.4
63465,Viverols,21940,400,14.8,17.3,1.34,442,70.8
63466,Vodable,22810,134,1.5,8.5,-0.17,194,75.5
63467,Voingt,N/A - secret statistique,54,9.3,17.9,9.85,58,75
63468,Vollore-Montagne,20830,295,5.8,10.9,0.38,312,78.2
63469,Vollore-Ville,20380,536,1.4,12.1,-0.57,718,79.5
63470,Volvic,24990,2328,9.1,19.8,1.42,4883,74.6
63471,Youx,20470,623,3.7,16,-0.95,864,71.8
63472,Yronde-et-Buron,25940,379,0.3,6.1,-0.15,642,80.6
63473,Yssac-la-Tourette,25860,209,4.9,18.1,0.51,396,79.5
64001,Aast,25530,88,0,9.4,1.85,202,85.2
64002,Abère,20630,71,0,18.5,-0.63,156,71.2
64003,Abidos,23220,99,1,13.3,-0.3,222,82.5
64004,Abitain,24680,69,1.6,5.2,2.75,120,86.1
64005,Abos,23980,264,3.4,12.9,-0.5,526,80.9
64006,Accous,20570,461,6.9,21,0.36,471,64.1
64007,Agnos,25110,468,2.3,13.2,0.4,1044,78.1
64008,Ahaxe-Alciette-Bascassan,20980,158,16,11.4,-0.81,261,78.2
64009,Ahetze,25570,1104,25.2,22.6,-0.42,2104,80.1
64010,Aïcirits-Camou-Suhast,22820,378,14,25.5,0.71,699,73
64011,Aincille,17390,54,22.2,24.4,0.73,117,76.5
64012,Ainharp,18960,72,4.2,12.5,-1.22,131,77.6
64013,Ainhice-Mongelos,20110,99,18.8,17.7,-0.49,168,85.6
64014,Ainhoa,21660,440,44.9,29,0,672,79.1
64015,Alçay-Alçabéhéty-Sunharette,21420,145,2.1,7.8,-1.53,206,84.5
64016,Aldudes,19090,257,18.2,12.7,0.51,332,84
64017,Alos-Sibas-Abense,23560,217,9.4,10.4,-1.52,291,76
64018,Amendeuix-Oneix,23030,241,17,21.4,0.87,472,79.6
64019,Amorots-Succos,21320,111,19.7,22,-0.96,219,79.8
64021,Andoins,25530,310,5.6,11.4,2.23,727,79.7
64022,Andrein,22960,73,1.4,6.9,0.63,136,81.2
64023,Angaïs,26980,430,2.9,7.9,-0.08,885,78.8
64024,Anglet,25060,28600,66.9,42.8,1.78,43271,74.5
64025,Angous,N/A - secret statistique,60,0,9.3,-1.01,96,80.4
64026,Anhaux,22700,193,9.6,10.1,0.09,389,81.9
64027,Anos,25470,76,0,1.4,-1.63,174,74
64028,Anoye,22200,76,0,3,-0.47,140,76.7
64029,Aramits,21690,408,15.8,20.9,-0.25,659,75.5
64031,Arancou,20110,95,4.4,18.8,2.42,187,76.5
64032,Araujuzon,22120,95,1,29.6,-0.43,189,65.8
64033,Araux,21720,67,1.5,17.3,-0.72,136,76.7
64034,Arbérats-Sillègue,24500,154,15.3,22.7,4.2,329,76.5
64035,Arbonne,27300,1129,20.5,22,1.61,2447,80.2
64036,Arbouet-Sussaute,22630,142,7.1,15.6,-0.47,313,73.6
64037,Arbus,25430,544,7.3,15,0.29,1226,80.7
64038,Arcangues,27520,2004,27.4,19.9,2.46,3657,78.8
64039,Aren,24160,119,6.7,15.8,0,246,76.5
64040,Arette,20700,1469,50.1,22.3,-0.4,1032,79.3
64041,Aressy,26590,388,5.2,10.4,3.61,881,83.5
